id,title,designer,notes,description,url,img_url,img_id,tags
28692,Eau Dadette Santi Burgas for women and men,"['santi', 'burgas', 'perfumes', 'and', 'colognes']","Jasmine, Bulgarianrose, Ylang-Ylang, Heliotrope, Sandalwood, Incense, Myrrh, Amber, Haitianvetiver, Musk, Bourbonvanilla, Raspberry","['Eau', 'Dadette', 'by', 'Santi', 'Burgas', 'is', 'a', 'Floral', 'fragrance', 'for', 'women', 'and', 'men.', 'Eau', 'Dadette', 'was', 'launched', 'in', '2016.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Santi', 'Burgas.']",https://www.fragrantica.com/perfume/Santi-Burgas/Eau-Dadette-40890.html,https://fimgs.net/mdimg/perfume/375x500.40890.jpg,40890,jasmine bulgarianrose ylang-ylang heliotrope sandalwood incense myrrh amber haitianvetiver musk bourbonvanilla raspberry eau dadette by santi burgas is a floral fragrance for women and men. eau dadette was launched in 2016. the nose behind this fragrance is santi burgas. santi burgas perfumes and colognes
15481,Ilía Florescer Natura for women,"['natura', 'perfumes', 'and', 'colognes']","Pomelo, Pear, Mandarinorange, Gardenia, Jasmine, Lily-Of-The-Valley, Musk, Amber, Sandalowood","['Ilía', 'Florescer', 'by', 'Natura', 'is', 'a', 'Floral', 'fragrance', 'for', 'women.', 'Ilía', 'Florescer', 'was', 'launched', 'in', '2017.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Verônica', 'Kato.', 'Top', 'notes', 'are', 'Pomelo,', 'Pear', 'and', 'Mandarin', 'Orange;', 'middle', 'notes', 'are', 'Gardenia,', 'Jasmine', 'and', 'Lily-of-the-Valley;', 'base', 'notes', 'are', 'Musk,', 'Amber', 'and', 'Sandalowood.']",https://www.fragrantica.com/perfume/Natura/Ilia-Florescer-58423.html,https://fimgs.net/mdimg/perfume/375x500.58423.jpg,58423,"pomelo pear mandarinorange gardenia jasmine lily-of-the-valley musk amber sandalowood ilía florescer by natura is a floral fragrance for women. ilía florescer was launched in 2017. the nose behind this fragrance is verônica kato. top notes are pomelo, pear and mandarin orange; middle notes are gardenia, jasmine and lily-of-the-valley; base notes are musk, amber and sandalowood. natura perfumes and colognes"
71911,Commedia dell’Arte Brocard for women,"['brocard', 'perfumes', 'and', 'colognes']","Orange, Lemon, Bergamot, Apricot, Plum, Honeysuckle, Whiteflowers, Honey, Vanilla, Musk","['Commedia', 'dell’Arte', 'by', 'Brocard', 'is', 'a', 'Floral', 'Fruity', 'Gourmand', 'fragrance', 'for', 'women.', 'Commedia', 'dell’Arte', 'was', 'launched', 'in', '2017.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Patrice', 'Martin.', 'Top', 'notes', 'are', 'Orange,', 'Lemon', 'and', 'Bergamot;', 'middle', 'notes', 'are', 'Apricot,', 'Plum,', 'Honeysuckle', 'and', 'White', 'Flowers;', 'base', 'notes', 'are', 'Honey,', 'Vanilla', 'and', 'Musk.']",https://www.fragrantica.com/perfume/Brocard/Commedia-dell-Arte-45931.html,https://fimgs.net/mdimg/perfume/375x500.45931.jpg,45931,"orange lemon bergamot apricot plum honeysuckle whiteflowers honey vanilla musk commedia dell’arte by brocard is a floral fruity gourmand fragrance for women. commedia dell’arte was launched in 2017. the nose behind this fragrance is patrice martin. top notes are orange, lemon and bergamot; middle notes are apricot, plum, honeysuckle and white flowers; base notes are honey, vanilla and musk. brocard perfumes and colognes"
42966,Intimate Daydream Women Secret for women,"['women', 'secret', 'perfumes', 'and', 'colognes']","Mandarinorange, Blackberry, Tangerine, Petitgrain, Jasmine, Orangeblossom, Plumblossom, Tonkabean, Musk, Cedar, Darkchocolate","['Intimate', 'Daydream', 'by', 'Women', 'Secret', 'is', 'a', 'Floral', 'Fruity', 'Gourmand', 'fragrance', 'for', 'women.', 'Intimate', 'Daydream', 'was', 'launched', 'in', '2021.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Jérôme', 'di', 'Marino.', 'Top', 'notes', 'are', 'Mandarin', 'Orange,', 'Blackberry,', 'Tangerine', 'and', 'Petitgrain;', 'middle', 'notes', 'are', 'Jasmine,', 'Orange', 'Blossom', 'and', 'Plum', 'Blossom;', 'base', 'notes', 'are', 'Tonka', 'Bean,', 'Musk,', 'Cedar', 'and', 'Dark', 'Chocolate.']",https://www.fragrantica.com/perfume/Women-Secret/Intimate-Daydream-70089.html,https://fimgs.net/mdimg/perfume/375x500.70089.jpg,70089,"mandarinorange blackberry tangerine petitgrain jasmine orangeblossom plumblossom tonkabean musk cedar darkchocolate intimate daydream by women secret is a floral fruity gourmand fragrance for women. intimate daydream was launched in 2021. the nose behind this fragrance is jérôme di marino. top notes are mandarin orange, blackberry, tangerine and petitgrain; middle notes are jasmine, orange blossom and plum blossom; base notes are tonka bean, musk, cedar and dark chocolate. women secret perfumes and colognes"
40988,Bohemian Bluebells Zara for women and men,"['zara', 'perfumes', 'and', 'colognes']","Lavender, Sandalwood, Musk","['Bohemian', 'Bluebells', 'by', 'Zara', 'is', 'a', 'Floral', 'Woody', 'Musk', 'fragrance', 'for', 'women', 'and', 'men.', 'Bohemian', 'Bluebells', 'was', 'launched', 'in', '2019.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Jo', 'Malone.']",https://www.fragrantica.com/perfume/Zara/Bohemian-Bluebells-58162.html,https://fimgs.net/mdimg/perfume/375x500.58162.jpg,58162,lavender sandalwood musk bohemian bluebells by zara is a floral woody musk fragrance for women and men. bohemian bluebells was launched in 2019. the nose behind this fragrance is jo malone. zara perfumes and colognes
58892,The Collection Confident Oud Hugo Boss for men,"['hugo', 'boss', 'perfumes', 'and', 'colognes']","Agarwood(Oud), Bran","['The', 'Collection', 'Confident', 'Oud', 'by', 'Hugo', 'Boss', 'is', 'a', 'Woody', 'Aromatic', 'fragrance', 'for', 'men.', 'The', 'Collection', 'Confident', 'Oud', 'was', 'launched', 'in', '2021.']",https://www.fragrantica.com/perfume/Hugo-Boss/The-Collection-Confident-Oud-71678.html,https://fimgs.net/mdimg/perfume/375x500.71678.jpg,71678,agarwood(oud) bran the collection confident oud by hugo boss is a woody aromatic fragrance for men. the collection confident oud was launched in 2021. hugo boss perfumes and colognes
51330,Chypre-Siam Rogue Perfumery for women and men,"['rogue', 'perfumery', 'perfumes', 'and', 'colognes']","Kaffirlime, Basil, Jasmine, Ylang-Ylang, Oakmoss, Civet, Spices, Benzoin, Sandalwood, Leather","['Chypre-Siam', 'by', 'Rogue', 'Perfumery', 'is', 'a', 'Chypre', 'fragrance', 'for', 'women', 'and', 'men.', 'Chypre-Siam', 'was', 'launched', 'in', '2017.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Manuel', 'Cross.', 'Top', 'notes', 'are', 'Kaffir', 'Lime', 'and', 'Basil;', 'middle', 'notes', 'are', 'Jasmine', 'and', 'Ylang-Ylang;', 'base', 'notes', 'are', 'Oakmoss,', 'Civet,', 'Spices,', 'Benzoin,', 'Sandalwood', 'and', 'Leather.']",https://www.fragrantica.com/perfume/Rogue-Perfumery/Chypre-Siam-53816.html,https://fimgs.net/mdimg/perfume/375x500.53816.jpg,53816,"kaffirlime basil jasmine ylang-ylang oakmoss civet spices benzoin sandalwood leather chypre-siam by rogue perfumery is a chypre fragrance for women and men. chypre-siam was launched in 2017. the nose behind this fragrance is manuel cross. top notes are kaffir lime and basil; middle notes are jasmine and ylang-ylang; base notes are oakmoss, civet, spices, benzoin, sandalwood and leather. rogue perfumery perfumes and colognes"
76822,O As Original Chateau Berger for women,"['chateau', 'berger', 'perfumes', 'and', 'colognes']","Ylang-Ylang, Pinkpepper, Rose, Jasmine, Tuberose, Whitemusk, Woodynotes","['O', 'As', 'Original', 'by', 'Chateau', 'Berger', 'is', 'a', 'Floral', 'Woody', 'Musk', 'fragrance', 'for', 'women.', 'O', 'As', 'Original', 'was', 'launched', 'in', '2018.']",https://www.fragrantica.com/perfume/Chateau-Berger/O-As-Original-55098.html,https://fimgs.net/mdimg/perfume/375x500.55098.jpg,55098,ylang-ylang pinkpepper rose jasmine tuberose whitemusk woodynotes o as original by chateau berger is a floral woody musk fragrance for women. o as original was launched in 2018. chateau berger perfumes and colognes
6863,Strastni Tanci Cerven Evterpa for women,"['evterpa', 'perfumes', 'and', 'colognes']","Hyacinth, Magnolia, Lilac, Violet, Jasmine, Rose, Lily-Of-The-Valley, Musk, Iris","['Strastni', 'Tanci', 'Cerven', 'by', 'Evterpa', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.', 'Top', 'notes', 'are', 'Hyacinth,', 'Magnolia', 'and', 'Lilac;', 'middle', 'notes', 'are', 'Violet,', 'Jasmine,', 'Rose', 'and', 'Lily-of-the-Valley;', 'base', 'notes', 'are', 'Musk', 'and', 'Iris.']",https://www.fragrantica.com/perfume/Evterpa/Strastni-Tanci-Cerven-36396.html,https://fimgs.net/mdimg/perfume/375x500.36396.jpg,36396,"hyacinth magnolia lilac violet jasmine rose lily-of-the-valley musk iris strastni tanci cerven by evterpa is a floral fruity fragrance for women. top notes are hyacinth, magnolia and lilac; middle notes are violet, jasmine, rose and lily-of-the-valley; base notes are musk and iris. evterpa perfumes and colognes"
45996,Orangerie Musicale Chabaud Maison de Parfum for women and men,"['chabaud', 'maison', 'de', 'parfum', 'perfumes', 'and', 'colognes']","Neroli, Bergamot, Orange, Staranise, Frenchorangeflower, Egyptianjasmine, Benzoin, Almond, Sugar, Vanilla, Musk","['Orangerie', 'Musicale', 'by', 'Chabaud', 'Maison', 'de', 'Parfum', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women', 'and', 'men.', 'Orangerie', 'Musicale', 'was', 'launched', 'in', '2018.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Patrice', 'Revillard.', 'Top', 'notes', 'are', 'Neroli,', 'Bergamot,', 'Orange', 'and', 'Star', 'Anise;', 'middle', 'notes', 'are', 'French', 'orange', 'flower', 'and', 'Egyptian', 'Jasmine;', 'base', 'notes', 'are', 'Benzoin,', 'Almond,', 'Sugar,', 'Vanilla', 'and', 'Musk.']",https://www.fragrantica.com/perfume/Chabaud-Maison-de-Parfum/Orangerie-Musicale-52395.html,https://fimgs.net/mdimg/perfume/375x500.52395.jpg,52395,"neroli bergamot orange staranise frenchorangeflower egyptianjasmine benzoin almond sugar vanilla musk orangerie musicale by chabaud maison de parfum is a amber floral fragrance for women and men. orangerie musicale was launched in 2018. the nose behind this fragrance is patrice revillard. top notes are neroli, bergamot, orange and star anise; middle notes are french orange flower and egyptian jasmine; base notes are benzoin, almond, sugar, vanilla and musk. chabaud maison de parfum perfumes and colognes"
45263,Arc-en-ciel 1 Million Pleasures CIEL Parfum for women,"['ciel', 'parfum', 'perfumes', 'and', 'colognes']","Bergamot, Litchi, Rose, Magnolia, Aldehydes, Musk, Amber, Cedar","['Arc-en-ciel', '1', 'Million', 'Pleasures', 'by', 'CIEL', 'Parfum', 'is', 'a', 'Floral', 'fragrance', 'for', 'women.', 'Top', 'notes', 'are', 'Bergamot', 'and', 'Litchi;', 'middle', 'notes', 'are', 'Rose,', 'Magnolia', 'and', 'Aldehydes;', 'base', 'notes', 'are', 'Musk,', 'Amber', 'and', 'Cedar.']",https://www.fragrantica.com/perfume/CIEL-Parfum/Arc-en-ciel-1-Million-Pleasures-33959.html,https://fimgs.net/mdimg/perfume/375x500.33959.jpg,33959,"bergamot litchi rose magnolia aldehydes musk amber cedar arc-en-ciel 1 million pleasures by ciel parfum is a floral fragrance for women. top notes are bergamot and litchi; middle notes are rose, magnolia and aldehydes; base notes are musk, amber and cedar. ciel parfum perfumes and colognes"
57313,Alchimie du Matin Rance 1795 for women and men,"['rance', '1795', 'perfumes', 'and', 'colognes']","Gardenia, Lemon, Woodsynotes, Pinkpepper","['Alchimie', 'du', 'Matin', 'by', 'Rance', '1795', 'is', 'a', 'Aromatic', 'fragrance', 'for', 'women', 'and', 'men.', 'Alchimie', 'du', 'Matin', 'was', 'launched', 'in', '2018.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Luca', 'Maffei.']",https://www.fragrantica.com/perfume/Rance-1795/Alchimie-du-Matin-49528.html,https://fimgs.net/mdimg/perfume/375x500.49528.jpg,49528,gardenia lemon woodsynotes pinkpepper alchimie du matin by rance 1795 is a aromatic fragrance for women and men. alchimie du matin was launched in 2018. the nose behind this fragrance is luca maffei. rance 1795 perfumes and colognes
6060,Izmir Unique'e Luxury for women and men,"[""unique'e"", 'luxury', 'perfumes', 'and', 'colognes']","Pineapple, Mandarinorange, Lemon, Bergamot, Iris, Rose, Cloves, Patchouli, Vanilla, Tonkabean, Oakmoss, Sandalwood","['Izmir', 'by', ""Unique'e"", 'Luxury', 'is', 'a', 'fragrance', 'for', 'women', 'and', 'men.', 'Izmir', 'was', 'launched', 'in', '2018.', 'Izmir', 'was', 'created', 'by', 'Sylvain', 'Cara,', 'Selim', 'Özen', 'and', 'Bihter', 'Türkan', 'Ergül.', 'Top', 'notes', 'are', 'Pineapple,', 'Mandarin', 'Orange,', 'Lemon', 'and', 'Bergamot;', 'middle', 'notes', 'are', 'Iris,', 'Rose', 'and', 'Cloves;', 'base', 'notes', 'are', 'Patchouli,', 'Vanilla,', 'Tonka', 'Bean,', 'Oakmoss', 'and', 'Sandalwood.']",https://www.fragrantica.com/perfume/Unique-e-Luxury/Izmir-50402.html,https://fimgs.net/mdimg/perfume/375x500.50402.jpg,50402,"pineapple mandarinorange lemon bergamot iris rose cloves patchouli vanilla tonkabean oakmoss sandalwood izmir by unique'e luxury is a fragrance for women and men. izmir was launched in 2018. izmir was created by sylvain cara, selim özen and bihter türkan ergül. top notes are pineapple, mandarin orange, lemon and bergamot; middle notes are iris, rose and cloves; base notes are patchouli, vanilla, tonka bean, oakmoss and sandalwood. unique'e luxury perfumes and colognes"
26333,Madina Eau de Dubai for women and men,"['eau', 'de', 'dubai', 'perfumes', 'and', 'colognes']","Rose, Blackpepper, Cyprioloilornagarmotha, Vanilla, Cedar","['Madina', 'by', 'Eau', 'de', 'Dubai', 'is', 'a', 'Amber', 'Vanilla', 'fragrance', 'for', 'women', 'and', 'men.', 'Madina', 'was', 'launched', 'in', '2020.', 'Top', 'notes', 'are', 'Rose', 'and', 'Black', 'Pepper;', 'middle', 'note', 'is', 'Cypriol', 'Oil', 'or', 'Nagarmotha;', 'base', 'notes', 'are', 'Vanilla', 'and', 'Cedar.']",https://www.fragrantica.com/perfume/Eau-de-Dubai/Madina-69646.html,https://fimgs.net/mdimg/perfume/375x500.69646.jpg,69646,rose blackpepper cyprioloilornagarmotha vanilla cedar madina by eau de dubai is a amber vanilla fragrance for women and men. madina was launched in 2020. top notes are rose and black pepper; middle note is cypriol oil or nagarmotha; base notes are vanilla and cedar. eau de dubai perfumes and colognes
57864,Pamella Roland Eau de Parfum Pamella Roland for women,"['pamella', 'roland', 'perfumes', 'and', 'colognes']","Bergamot, Blackcurrant, Pinkpepper, Rosedemai, Damaskrose, Roseoil, Patchouli, Moss, Amberwood, Tonkabean","['Pamella', 'Roland', 'Eau', 'de', 'Parfum', 'by', 'Pamella', 'Roland', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.', 'Pamella', 'Roland', 'Eau', 'de', 'Parfum', 'was', 'launched', 'in', '2021.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Gabriela', 'Chelariu.', 'Top', 'notes', 'are', 'Bergamot,', 'Black', 'Currant', 'and', 'Pink', 'Pepper;', 'middle', 'notes', 'are', 'Rose', 'de', 'Mai,', 'Damask', 'Rose', 'and', 'Rose', 'Oil;', 'base', 'notes', 'are', 'Patchouli,', 'Moss,', 'Amberwood', 'and', 'Tonka', 'Bean.']",https://www.fragrantica.com/perfume/Pamella-Roland/Pamella-Roland-Eau-de-Parfum-66731.html,https://fimgs.net/mdimg/perfume/375x500.66731.jpg,66731,"bergamot blackcurrant pinkpepper rosedemai damaskrose roseoil patchouli moss amberwood tonkabean pamella roland eau de parfum by pamella roland is a floral fruity fragrance for women. pamella roland eau de parfum was launched in 2021. the nose behind this fragrance is gabriela chelariu. top notes are bergamot, black currant and pink pepper; middle notes are rose de mai, damask rose and rose oil; base notes are patchouli, moss, amberwood and tonka bean. pamella roland perfumes and colognes"
37475,Meu Bem Estar Campos de Lavanda Água de Cheiro for women,"['água', 'de', 'cheiro', 'perfumes', 'and', 'colognes']","Neroli, Sage, Patchouli","['Meu', 'Bem', 'Estar', 'Campos', 'de', 'Lavanda', 'by', 'Água', 'de', 'Cheiro', 'is', 'a', 'Floral', 'fragrance', 'for', 'women.', 'Meu', 'Bem', 'Estar', 'Campos', 'de', 'Lavanda', 'was', 'launched', 'in', '2018.', 'Top', 'note', 'is', 'Neroli;', 'middle', 'note', 'is', 'Sage;', 'base', 'note', 'is', 'Patchouli.']",https://www.fragrantica.com/perfume/Agua-de-Cheiro/Meu-Bem-Estar-Campos-de-Lavanda-68990.html,https://fimgs.net/mdimg/perfume/375x500.68990.jpg,68990,neroli sage patchouli meu bem estar campos de lavanda by água de cheiro is a floral fragrance for women. meu bem estar campos de lavanda was launched in 2018. top note is neroli; middle note is sage; base note is patchouli. água de cheiro perfumes and colognes
14193,Eau Noble (2022) Le Galion for women and men,"['le', 'galion', 'perfumes', 'and', 'colognes']","Bloodorange, Rhubarb, Reseda, Masticorlentisque, Geranium, Pinetreeneedles, Indianginger, Sandalwood, Cypress, Atlascedar, Patchouli, Labdanum","['Eau', 'Noble', '(2022)', 'by', 'Le', 'Galion', 'is', 'a', 'Citrus', 'Aromatic', 'fragrance', 'for', 'women', 'and', 'men.', 'This', 'is', 'a', 'new', 'fragrance.', 'Eau', 'Noble', '(2022)', 'was', 'launched', 'in', '2022.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Rodrigo', 'Flores-Roux.', 'Top', 'notes', 'are', 'Blood', 'Orange,', 'Rhubarb,', 'Reseda', 'and', 'Mastic', 'or', 'Lentisque;', 'middle', 'notes', 'are', 'Geranium,', 'Pine', 'Tree', 'Needles,', 'Indian', 'Ginger', 'and', 'Sandalwood;', 'base', 'notes', 'are', 'Cypress,', 'Atlas', 'Cedar,', 'Patchouli', 'and', 'Labdanum.']",https://www.fragrantica.com/perfume/Le-Galion/Eau-Noble-2022-74382.html,https://fimgs.net/mdimg/perfume/375x500.74382.jpg,74382,"bloodorange rhubarb reseda masticorlentisque geranium pinetreeneedles indianginger sandalwood cypress atlascedar patchouli labdanum eau noble (2022) by le galion is a citrus aromatic fragrance for women and men. this is a new fragrance. eau noble (2022) was launched in 2022. the nose behind this fragrance is rodrigo flores-roux. top notes are blood orange, rhubarb, reseda and mastic or lentisque; middle notes are geranium, pine tree needles, indian ginger and sandalwood; base notes are cypress, atlas cedar, patchouli and labdanum. le galion perfumes and colognes"
69569,Sweet Sparkling Skinfood for women,"['skinfood', 'perfumes', 'and', 'colognes']","Orange, Bergamot, Peach, Geranium, Freesia","['Sweet', 'Sparkling', 'by', 'Skinfood', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.']",https://www.fragrantica.com/perfume/Skinfood/Sweet-Sparkling-37628.html,https://fimgs.net/mdimg/perfume/375x500.37628.jpg,37628,orange bergamot peach geranium freesia sweet sparkling by skinfood is a floral fruity fragrance for women. skinfood perfumes and colognes
77998,Apricot The Parfumerie for women and men,"['the', 'parfumerie', 'perfumes', 'and', 'colognes']","Fruitynotes, Hazelnut, Spices, Apricot","['Apricot', 'by', 'The', 'Parfumerie', 'is', 'a', 'Amber', 'fragrance', 'for', 'women', 'and', 'men.', 'Apricot', 'was', 'launched', 'in', '2020.']",https://www.fragrantica.com/perfume/The-Parfumerie/Apricot-60754.html,https://fimgs.net/mdimg/perfume/375x500.60754.jpg,60754,fruitynotes hazelnut spices apricot apricot by the parfumerie is a amber fragrance for women and men. apricot was launched in 2020. the parfumerie perfumes and colognes
